,l1,w2,Freq,dB
9931,2,3,1.12,-6.868465815
9932,3,3,1.133333333,-6.927758136
9933,4,3,1.146666667,-6.987011446
9934,5,3,1.16,-7.046227217
9935,6,3,1.173333333,-7.105407615
9936,7,3,1.186666667,-7.164555485
9937,8,3,1.2,-7.223674335
9938,9,3,1.213333333,-7.28276832
9939,1,4,1.226666667,-7.34184222
9940,2,4,1.24,-7.400901428
9941,3,4,1.253333333,-7.459951929
9942,4,4,1.266666667,-7.519000282
9943,4,4,1.28,-7.578053608
9944,4,4,1.293333333,-7.637119565
9945,4,4,1.306666667,-7.696206339
9946,5,4,1.32,-7.755322623
9947,6,4,1.333333333,-7.814477603
9948,7,4,1.346666667,-7.873680942
9949,8,4,1.36,-7.93294277
9950,9,4,1.373333333,-7.992273662
9951,1,5,1.386666667,-8.051684635
9952,2,5,1.4,-8.111187129
9953,3,5,1.413333333,-8.170793001
9954,4,5,1.426666667,-8.230514513
9955,5,5,1.44,-8.290364325
9956,6,5,1.453333333,-8.350355489
9957,7,5,1.466666667,-8.410501441
9958,8,5,1.48,-8.470816
9959,9,5,1.493333333,-8.531313363
9960,1,6,1.506666667,-8.592008106
9961,2,6,1.52,-8.652915185
9962,3,6,1.533333333,-8.714049939
9963,4,6,1.546666667,-8.775428091
9964,5,6,1.56,-8.837065762
9965,6,6,1.573333333,-8.898979472
9966,7,6,1.586666667,-8.961186156
9967,8,6,1.6,-9.023703176
9968,9,6,1.613333333,-9.086548333
9969,1,7,1.626666667,-9.149739893
9970,2,7,1.64,-9.213296597
9971,3,7,1.653333333,-9.277237693
9972,4,7,1.666666667,-9.341582957
9973,5,7,1.68,-9.406352724
9974,6,7,1.693333333,-9.471567917
9975,7,7,1.706666667,-9.537250086
9976,8,7,1.72,-9.603421442
9977,9,7,1.733333333,-9.670104904
9978,1,8,1.746666667,-9.737324139
9979,2,8,1.76,-9.805103615
9980,3,8,1.773333333,-9.873468653
9981,4,8,1.786666667,-9.942445486
9982,5,8,1.8,-10.01206132
9983,6,8,1.813333333,-10.08234441
9984,7,8,1.826666667,-10.15332411
9985,8,8,1.84,-10.22503098
9986,9,8,1.853333333,-10.29749686
9987,1,9,1.866666667,-10.37075495
9988,2,9,1.88,-10.44483991
9989,3,9,1.893333333,-10.51978799
9990,4,9,1.906666667,-10.59563711
9991,5,9,1.92,-10.67242701
9992,6,9,1.933333333,-10.75019934
9993,7,9,1.946666667,-10.82899788
9994,8,9,1.96,-10.90886859
9995,9,9,1.973333333,-10.98985987
9996,1,1,1.986666667,-11.07202265
9997,2,1,2,-11.15541068
9998,3,1,2.013333333,-11.24008063
9999,4,1,2.026666667,-11.32609241
10000,5,1,2.04,-11.41350935
10001,6,1,2.053333333,-11.50239849
10002,7,1,2.066666667,-11.59283085
10003,8,1,2.08,-11.68488175
10004,9,1,2.093333333,-11.77863116
10005,1,2,2.106666667,-11.87416404
10006,2,2,2.12,-11.97157073
10007,3,2,2.133333333,-12.07094744
10008,4,2,2.146666667,-12.17239666
10009,5,2,2.16,-12.27602771
10010,6,2,2.173333333,-12.38195732
10011,7,2,2.186666667,-12.49031022
10012,8,2,2.2,-12.60121984
10013,9,2,2.213333333,-12.71482906
10014,1,3,2.226666667,-12.83129103
10015,2,3,2.24,-12.95077007
10016,3,3,2.253333333,-13.0734427
10017,4,3,2.266666667,-13.19949873
10018,5,3,2.28,-13.32914246
10019,6,3,2.293333333,-13.46259409
10020,7,3,2.306666667,-13.6000912
10021,8,3,2.32,-13.74189043
10022,9,3,2.333333333,-13.88826935
10023,1,4,2.346666667,-14.03952856
10024,2,4,2.36,-14.19599403
10025,3,4,2.373333333,-14.35801967
10026,4,4,2.386666667,-14.52599033
10027,4,4,2.4,-14.70032506
10028,4,4,2.413333333,-14.88148087
10029,4,4,2.426666667,-15.06995687
10030,5,4,2.44,-15.26629908
10031,6,4,2.453333333,-15.47110579
10032,7,4,2.466666667,-15.68503366
10033,8,4,2.48,-15.90880467
10034,9,4,2.493333333,-16.143214
10035,1,5,2.506666667,-16.3894972
10036,2,5,2.52,-16.64831345
10037,3,5,2.533333333,-16.920228
10038,4,5,2.546666667,-17.20637426
10039,5,5,2.56,-17.50801702
10040,6,5,2.573333333,-17.82657041
10041,7,5,2.586666667,-18.16361815
10042,8,5,2.6,-18.52093591
10043,9,5,2.613333333,-18.90051518
10044,1,6,2.626666667,-19.3045873
10045,2,6,2.64,-19.7356447
10046,3,6,2.653333333,-20.19645362
10047,4,6,2.666666667,-20.69004742
10048,5,6,2.68,-21.21968022
10049,6,6,2.693333333,-21.788703
10050,7,6,2.706666667,-22.40029281
10051,8,6,2.72,-23.05690757
10052,9,6,2.733333333,-23.75923654
10053,1,7,2.746666667,-24.5042464
10054,2,7,2.76,-25.28168602
10055,3,7,2.773333333,-26.06824695
10056,4,7,2.786666667,-26.81910313
10057,5,7,2.8,-27.45944241
10058,6,7,2.813333333,-27.88577031
10059,7,7,2.826666667,-27.99294858
10060,8,7,2.84,-27.72655376
10061,9,7,2.853333333,-27.11842221
10062,1,8,2.866666667,-26.26488005
10063,2,8,2.88,-25.27328112
10064,3,8,2.893333333,-24.2264513
10065,4,8,2.906666667,-23.1759172
10066,5,8,2.92,-22.14906783
10067,6,8,2.933333333,-21.15808372
10068,7,8,2.946666667,-20.20652195
10069,8,8,2.96,-19.2933938
10070,9,8,2.973333333,-18.41552883
10071,1,9,2.986666667,-17.56896207
10072,2,9,3,-16.74986448
10073,3,9,3.013333333,-15.95539154
10074,4,9,3.026666667,-15.18477759
10075,5,9,3.04,-14.44103039
10076,6,9,3.053333333,-13.73361014
10077,7,9,3.066666667,-13.0822861
10078,8,9,3.08,-12.52138408
10079,9,9,3.093333333,-12.10097671
10080,1,1,3.106666667,-11.87765062
10081,2,1,3.12,-11.88848473
10082,3,1,3.133333333,-12.1178706
10083,4,1,3.146666667,-12.48710583
10084,5,1,3.16,-12.88412307
10085,6,1,3.173333333,-13.21063806
10086,7,1,3.186666667,-13.41183035
10087,8,1,3.2,-13.47740248
10088,9,1,3.213333333,-13.42550867
10089,1,2,3.226666667,-13.28504303
10090,2,2,3.24,-13.08422573
10091,3,2,3.253333333,-12.8504031
10092,4,2,3.266666667,-12.56439105
10093,5,2,3.28,-12.1950236
10094,6,2,3.293333333,-11.75179096
10095,7,2,3.306666667,-11.24486399
10096,8,2,3.32,-10.68399163
10097,9,2,3.333333333,-10.07790927
10098,1,3,3.346666667,-9.434321846
10099,2,3,3.36,-8.760529653
10100,3,3,3.373333333,-8.064920147
10101,4,3,3.386666667,-7.359911699
10102,5,3,3.4,-6.667613327
10103,6,3,3.413333333,-6.030505204
10104,7,3,3.426666667,-5.530024068
10105,8,3,3.44,-5.311391393
10106,9,3,3.453333333,-5.590967156
10107,1,4,3.466666667,-6.583137261
10108,2,4,3.48,-8.300493993
10109,3,4,3.493333333,-10.26917923
10110,4,4,3.506666667,-11.39672214
10111,4,4,3.52,-11.11188767
10112,4,4,3.533333333,-10.37726825
10113,4,4,3.546666667,-10.26296209
10114,5,4,3.56,-11.36797397
10115,6,4,3.573333333,-14.05665562
10116,7,4,3.586666667,-18.22757964
10117,8,4,3.6,-18.88920933
10118,9,4,3.613333333,-14.73111054
10119,1,5,3.626666667,-11.54948105
10120,2,5,3.64,-9.696731632
10121,3,5,3.653333333,-9.005402969
10122,4,5,3.666666667,-9.435663278
10123,5,5,3.68,-11.00629614
10124,6,5,3.693333333,-13.92584299
10125,7,5,3.706666667,-19.27853925
10126,8,5,3.72,-39.18977128
10127,9,5,3.733333333,-20.69473259
10128,1,6,3.746666667,-14.07430355
10129,2,6,3.76,-10.51967753
10130,3,6,3.773333333,-8.816046994
10131,4,6,3.786666667,-8.892659348
10132,5,6,3.8,-10.69837173
10133,6,6,3.813333333,-15.61274782
10134,7,6,3.826666667,-16.89505701
10135,8,6,3.84,-10.11327665
10136,9,6,3.853333333,-7.099155704
10137,1,7,3.866666667,-5.648147005
10138,2,7,3.88,-4.885184725
10139,3,7,3.893333333,-4.502956235
10140,4,7,3.906666667,-4.43915567
10141,5,7,3.92,-4.828171769
10142,6,7,3.933333333,-5.052329935
10143,7,7,3.946666667,-4.913390883
10144,8,7,3.96,-4.977107509
10145,9,7,3.973333333,-5.251928215
10146,1,8,3.986666667,-5.763457708
10147,2,8,4,-6.609943247
10148,3,8,4.013333333,-7.887133401
10149,4,8,4.026666667,-9.059975356
10150,5,8,4.04,-9.717758682
10151,6,8,4.053333333,-10.71551575
10152,7,8,4.066666667,-12.74233269
10153,8,8,4.08,-16.45503109
10154,9,8,4.093333333,-19.86845926
10155,1,9,4.106666667,-14.98114646
10156,2,9,4.12,-10.89271094
10157,3,9,4.133333333,-8.908318002
10158,4,9,4.146666667,-7.725239725
10159,5,9,4.16,-6.062479486
10160,6,9,4.173333333,-4.609413017
10161,7,9,4.186666667,-3.909084466
10162,8,9,4.2,-3.876149953
10163,9,9,4.213333333,-4.626955682
10164,1,1,4.226666667,-6.489333302
10165,2,1,4.24,-9.563386859
10166,3,1,4.253333333,-13.43211998
10167,4,1,4.266666667,-17.69279911
10168,5,1,4.28,-22.85895239
10169,6,1,4.293333333,-16.71798624
10170,7,1,4.306666667,-11.79247266
10171,8,1,4.32,-9.647656824
10172,9,1,4.333333333,-8.065259378
10173,1,2,4.346666667,-6.570919966
10174,2,2,4.36,-5.548798906
10175,3,2,4.373333333,-5.767002244
10176,4,2,4.386666667,-7.252603161
10177,5,2,4.4,-10.92086812
10178,6,2,4.413333333,-12.23633354
10179,7,2,4.426666667,-9.426116173
10180,8,2,4.44,-10.20792476
10181,9,2,4.453333333,-10.14218693
10182,1,3,4.466666667,-7.446269822
10183,2,3,4.48,-6.118154849
10184,3,3,4.493333333,-5.972538115
10185,4,3,4.506666667,-6.353314225
10186,5,3,4.52,-7.025822225
10187,6,3,4.533333333,-7.941166118
10188,7,3,4.546666667,-9.12583978
10189,8,3,4.56,-10.64926747
10190,9,3,4.573333333,-12.61575684
10191,1,4,4.586666667,-15.14393931
10192,2,4,4.6,-18.18214171
10193,3,4,4.613333333,-20.52753294
10194,4,4,4.626666667,-19.80374965
10195,4,4,4.64,-17.46616302
10196,4,4,4.653333333,-15.40533413
10197,4,4,4.666666667,-13.88091909
10198,5,4,4.68,-12.7898593
10199,6,4,4.693333333,-12.02121741
10200,7,4,4.706666667,-11.49528176
10201,8,4,4.72,-11.15921248
10202,9,4,4.733333333,-10.98044236
10203,1,5,4.746666667,-10.94290806
10204,2,5,4.76,-11.01690173
10205,3,5,4.773333333,-11.17650547
10206,4,5,4.786666667,-11.41909454
10207,5,5,4.8,-11.73927985
10208,6,5,4.813333333,-12.13219985
10209,7,5,4.826666667,-12.59306161
10210,8,5,4.84,-13.11559802
10211,9,5,4.853333333,-13.68827438
10212,1,6,4.866666667,-14.28719704
10213,2,6,4.88,-14.86769273
10214,3,6,4.893333333,-15.36377522
10215,4,6,4.906666667,-15.70715225
10216,5,6,4.92,-15.85873239
10217,6,6,4.933333333,-15.82354303
10218,7,6,4.946666667,-15.63706141
10219,8,6,4.96,-15.34274883
10220,9,6,4.973333333,-14.97880758
10221,1,7,4.986666667,-14.57471389
10222,2,7,5,-14.15200424
10223,3,7,5.013333333,-13.72594064
10224,4,7,5.026666667,-13.30701887
10225,5,7,5.04,-12.90217678
10226,6,7,5.053333333,-12.51574249
10227,7,7,5.066666667,-12.15016912
10228,8,7,5.08,-11.80659324
10229,9,7,5.093333333,-11.48525013
10230,1,8,5.106666667,-11.18577594
10231,2,8,5.12,-10.90742369
10232,3,8,5.133333333,-10.64921511
10233,4,8,5.146666667,-10.41004572
10234,5,8,5.16,-10.18875636
10235,6,8,5.173333333,-9.984181097
10236,7,8,5.186666667,-9.795178303
10237,8,8,5.2,-9.620650259
10238,9,8,5.213333333,-9.459554683
10239,1,9,5.226666667,-9.310910799
10240,2,9,5.24,-9.173801702
10241,3,9,5.253333333,-9.047374269
10242,4,9,5.266666667,-8.930837487
10243,5,9,5.28,-8.823459784
10244,6,9,5.293333333,-8.724565796
10245,7,9,5.306666667,-8.63353284
10246,8,9,5.32,-8.549787291
10247,9,9,5.333333333,-8.472800992
10248,1,1,5.346666667,-8.402087772
10249,2,1,5.36,-8.33720013
10250,3,1,5.373333333,-8.277726108
10251,4,1,5.386666667,-8.223286374
10252,5,1,5.4,-8.173531511
10253,6,1,5.413333333,-8.128139511
10254,7,1,5.426666667,-8.086813473
10255,8,1,5.44,-8.049279486
10256,9,1,5.453333333,-8.015284694
10257,1,2,5.466666667,-7.984595519
10258,2,2,5.48,-7.956996048
10259,3,2,5.493333333,-7.932286552
10260,4,2,5.506666667,-7.910962605
10261,5,2,5.52,-7.892684158
10262,6,2,5.533333333,-7.876609847
10263,7,2,5.546666667,-7.862648482
10264,8,2,5.56,-7.850710311
10265,9,2,5.573333333,-7.840707218
10266,1,3,5.586666667,-7.832552889
10267,2,3,5.6,-7.826162961
10268,3,3,5.613333333,-7.821455141
10269,4,3,5.626666667,-7.818349313
10270,5,3,5.64,-7.816767618
10271,6,3,5.653333333,-7.816634523
10272,7,3,5.666666667,-7.817876866
10273,8,3,5.68,-7.820423892
10274,9,3,5.693333333,-7.824207273
10275,1,4,5.706666667,-7.829161109
10276,2,4,5.72,-7.835221929
10277,3,4,5.733333333,-7.842328674
10278,4,4,5.746666667,-7.850422674
10279,4,4,5.76,-7.859447611
10280,4,4,5.773333333,-7.869349488
10281,4,4,5.786666667,-7.880076579
10282,5,4,5.8,-7.891579381
10283,6,4,5.813333333,-7.903810559
10284,7,4,5.826666667,-7.916724892
10285,8,4,5.84,-7.930279211
10286,9,4,5.853333333,-7.944432335
10287,1,5,5.866666667,-7.959145014
10288,2,5,5.88,-7.974379857
10289,3,5,5.893333333,-7.990101273
10290,4,5,5.906666667,-8.006275404
10291,5,5,5.92,-8.022870058
10292,6,5,5.933333333,-8.039854649
10293,7,5,5.946666667,-8.05720013
10294,8,5,5.96,-8.074878931
10295,9,5,5.973333333,-8.092864898
10296,1,6,5.986666667,-8.111133235
10297,2,6,6,-8.129660441
10298,3,6,6.013333333,-8.148424256
10299,4,6,6.026666667,-8.167403605
10300,5,6,6.04,-8.186578544
10301,6,6,6.053333333,-8.205930207
10302,7,6,6.066666667,-8.225440758
10303,8,6,6.08,-8.245093341
10304,9,6,6.093333333,-8.264872033
10305,1,7,6.106666667,-8.2847618
10306,2,7,6.12,-8.304748453
10307,3,7,6.133333333,-8.324818608
10308,4,7,6.146666667,-8.344959645
10309,5,7,6.16,-8.36515967
10310,6,7,6.173333333,-8.385407481
10311,7,7,6.186666667,-8.405692528
10312,8,7,6.2,-8.426004886
10313,9,7,6.213333333,-8.44633522
10314,1,8,6.226666667,-8.466674752
10315,2,8,6.24,-8.48701524
10316,3,8,6.253333333,-8.507348941
10317,4,8,6.266666667,-8.527668593
10318,5,8,6.28,-8.547967385
10319,6,8,6.293333333,-8.568238935
10320,7,8,6.306666667,-8.588477266
10321,8,8,6.32,-8.608676787
10322,9,8,6.333333333,-8.628832272
10323,1,9,6.346666667,-8.648938837
10324,2,9,6.36,-8.668991928
10325,3,9,6.373333333,-8.688987296
10326,4,9,6.386666667,-8.708920988
10327,5,9,6.4,-8.728789325
10328,6,9,6.413333333,-8.748588889
10329,7,9,6.426666667,-8.768316512
10330,8,9,6.44,-8.787969256
10331,9,9,6.453333333,-8.807544408
10332,1,1,6.466666667,-8.82703946
10333,2,1,6.48,-8.846452104
10334,3,1,6.493333333,-8.865780216
10335,4,1,6.506666667,-8.885021851
10336,5,1,6.52,-8.904175227
10337,6,1,6.533333333,-8.923238721
10338,7,1,6.546666667,-8.942210858
10339,8,1,6.56,-8.961090302
10340,9,1,6.573333333,-8.979875848
10341,1,2,6.586666667,-8.998566417
10342,2,2,6.6,-9.017161048
10343,3,2,6.613333333,-9.035658887
10344,4,2,6.626666667,-9.054059187
10345,5,2,6.64,-9.0723613
10346,6,2,6.653333333,-9.090564666
10347,7,2,6.666666667,-9.108668817
10348,8,2,6.68,-9.126673364
10349,9,2,6.693333333,-9.144577996
10350,1,3,6.706666667,-9.162382473
10351,2,3,6.72,-9.180086625
10352,3,3,6.733333333,-9.197690345
10353,4,3,6.746666667,-9.215193586
10354,5,3,6.76,-9.232596357
10355,6,3,6.773333333,-9.249898722
10356,7,3,6.786666667,-9.267100791
10357,8,3,6.8,-9.284202723
10358,9,3,6.813333333,-9.301204721
10359,1,4,6.826666667,-9.318107026
10360,2,4,6.84,-9.334909919
10361,3,4,6.853333333,-9.351613716
10362,4,4,6.866666667,-9.368218766
10363,4,4,6.88,-9.38472545
10364,4,4,6.893333333,-9.401134176
10365,4,4,6.906666667,-9.41744538
10366,5,4,6.92,-9.433659522
10367,6,4,6.933333333,-9.449777085
10368,7,4,6.946666667,-9.465798576
10369,8,4,6.96,-9.481724517
10370,9,4,6.973333333,-9.497555453
10371,1,5,6.986666667,-9.513291943
10372,2,5,7,-9.528934562
10373,3,5,1,-5.174056114
10374,4,5,1.013333333,-5.237049927
10375,5,5,1.026666667,-5.30040413
10376,6,5,1.04,-5.364132256
10377,7,5,1.053333333,-5.428248629
10378,8,5,1.066666667,-5.492768312
10379,9,5,1.08,-5.557707064
10380,1,6,1.093333333,-5.623081289
10381,2,6,1.106666667,-5.688907986
10382,3,6,1.12,-5.755204701
10383,4,6,1.133333333,-5.821989473
10384,5,6,1.146666667,-5.889280782
10385,6,6,1.16,-5.957097498
10386,7,6,1.173333333,-6.025458823
10387,8,6,1.186666667,-6.09438424
10388,9,6,1.2,-6.163893452
10389,1,7,1.213333333,-6.234006329
10390,2,7,1.226666667,-6.304742843
10391,3,7,1.24,-6.376123012
10392,4,7,1.253333333,-6.448166834
10393,5,7,1.266666667,-6.520894225
10394,6,7,1.28,-6.594324949
10395,7,7,1.293333333,-6.668478551
10396,8,7,1.306666667,-6.743374282
10397,9,7,1.32,-6.819031027
10398,1,8,1.333333333,-6.895467225
10399,2,8,1.346666667,-6.972700784
10400,3,8,1.36,-7.050749002
10401,4,8,1.373333333,-7.129628467
10402,5,8,1.386666667,-7.20935497
10403,6,8,1.4,-7.289943402
10404,7,8,1.413333333,-7.371407647
10405,8,8,1.426666667,-7.453760473
10406,9,8,1.44,-7.537013418
10407,1,9,1.453333333,-7.621176659
10408,2,9,1.466666667,-7.706258892
10409,3,9,1.48,-7.792267188
10410,4,9,1.493333333,-7.879206855
10411,5,9,1.506666667,-7.967081286
10412,6,9,1.52,-8.055891799
10413,7,9,1.533333333,-8.145637479
10414,8,9,1.546666667,-8.236315
10415,9,9,1.56,-8.32791845
10416,1,1,1.573333333,-8.420439148
10417,2,1,1.586666667,-8.51386545
10418,3,1,1.6,-8.608182557
10419,4,1,1.613333333,-8.703372312
10420,5,1,1.626666667,-8.799413005
10421,6,1,1.64,-8.896279159
10422,7,1,1.653333333,-8.993941335
10423,8,1,1.666666667,-9.092365928
10424,9,1,1.68,-9.191514974
10425,1,2,1.693333333,-9.291345956
10426,2,2,1.706666667,-9.391811639
10427,3,2,1.72,-9.492859899
10428,4,2,1.733333333,-9.59443359
10429,5,2,1.746666667,-9.696470427
10430,6,2,1.76,-9.7989029
10431,7,2,1.773333333,-9.901658228
10432,8,2,1.786666667,-10.00465835
10433,9,2,1.8,-10.10781999
10434,1,3,1.813333333,-10.21105473
10435,2,3,1.826666667,-10.31426921
10436,3,3,1.84,-10.41736536
10437,4,3,1.853333333,-10.52024073
10438,5,3,1.866666667,-10.62278891
10439,6,3,1.88,-10.72490008
10440,7,3,1.893333333,-10.82646158
10441,8,3,1.906666667,-10.92735871
10442,9,3,1.92,-11.02747556
10443,1,4,1.933333333,-11.12669602
10444,2,4,1.946666667,-11.22490485
10445,3,4,1.96,-11.32198898
10446,4,4,1.973333333,-11.41783886
10447,4,4,1.986666667,-11.5123499
10448,4,4,2,-11.60542414
10449,4,4,2.013333333,-11.69697188
10450,5,4,2.026666667,-11.78691353
10451,6,4,2.04,-11.87518142
10452,7,4,2.053333333,-11.96172174
10453,8,4,2.066666667,-12.04649642
10454,9,4,2.08,-12.12948513
10455,1,5,2.093333333,-12.21068714
10456,2,5,2.106666667,-12.2901232
10457,3,5,2.12,-12.3678373
10458,4,5,2.133333333,-12.44389841
10459,5,5,2.146666667,-12.51840195
10460,6,5,2.16,-12.59147131
10461,7,5,2.173333333,-12.66325903
10462,8,5,2.186666667,-12.73394793
10463,9,5,2.2,-12.80375205
10464,1,6,2.213333333,-12.8729174
10465,2,6,2.226666667,-12.94172252
10466,3,6,2.24,-13.010479
10467,4,6,2.253333333,-13.0795317
10468,5,6,2.266666667,-13.14925903
10469,6,6,2.28,-13.220073
10470,7,6,2.293333333,-13.29241929
10471,8,6,2.306666667,-13.36677727
10472,9,6,2.32,-13.44365997
10473,1,7,2.333333333,-13.52361412
10474,2,7,2.346666667,-13.6072202
10475,3,7,2.36,-13.6950926
10476,4,7,2.373333333,-13.7878798
10477,5,7,2.386666667,-13.88626473
10478,6,7,2.4,-13.99096519
10479,7,7,2.413333333,-14.10273442
10480,8,7,2.426666667,-14.2223618
10481,9,7,2.44,-14.3506737
10482,1,8,2.453333333,-14.4885344
10483,2,8,2.466666667,-14.63684719
10484,3,8,2.48,-14.79655549
10485,4,8,2.493333333,-14.96864408
10486,5,8,2.506666667,-15.15436048
10487,6,8,2.52,-15.35510059
10488,7,8,2.533333333,-15.57191396
10489,8,8,2.546666667,-15.80606348
10490,9,8,2.56,-16.05891937
10491,1,9,2.573333333,-16.331969
10492,2,9,2.586666667,-16.6268271
10493,3,9,2.6,-16.94524587
10494,4,9,2.613333333,-17.28912376
10495,5,9,2.626666667,-17.6605114
10496,6,9,2.64,-18.06161118
10497,7,9,2.653333333,-18.49476516
10498,8,9,2.666666667,-18.9624218
10499,9,9,2.68,-19.46706557
10500,1,1,2.693333333,-20.01108237
10501,2,1,2.706666667,-20.59651518
10502,3,1,2.72,-21.22463431
10503,4,1,2.733333333,-21.89519876
10504,5,1,2.746666667,-22.60521809
10505,6,1,2.76,-23.34694894
10506,7,1,2.773333333,-24.10484626
10507,8,1,2.786666667,-24.85144822
10508,9,1,2.8,-25.5431717
10509,1,2,2.813333333,-26.11925139
10510,2,2,2.826666667,-26.50968647
10511,3,2,2.84,-26.65618202
10512,4,2,2.853333333,-26.53818069
10513,5,2,2.866666667,-26.18385079
10514,6,2,2.88,-25.65556045
10515,7,2,2.893333333,-25.02346374
10516,8,2,2.906666667,-24.34643457
10517,9,2,2.92,-23.66589445
10518,1,3,2.933333333,-23.00766815
10519,2,3,2.946666667,-22.38628609
10520,3,3,2.96,-21.8089198
10521,4,3,2.973333333,-21.27818993
10522,5,3,2.986666667,-20.79392609
10523,6,3,3,-20.35414319
10524,7,3,3.013333333,-19.95545155
10525,8,3,3.026666667,-19.59301689
10526,9,3,3.04,-19.26007845
10527,1,4,3.053333333,-18.94691806
10528,2,4,3.066666667,-18.6390299
10529,3,4,3.08,-18.31406163
10530,4,4,3.093333333,-17.93692514
10531,4,4,3.106666667,-17.45257322
10532,4,4,3.12,-16.77718955
10533,4,4,3.133333333,-15.79323956
10534,5,4,3.146666667,-14.36691209
10535,6,4,3.16,-12.44113056
10536,7,4,3.173333333,-10.34304899
10537,8,4,3.186666667,-9.233361374
10538,9,4,3.2,-9.913439037
10539,1,5,3.213333333,-11.35461015
10540,2,5,3.226666667,-12.63008498
10541,3,5,3.24,-13.48765462
10542,4,5,3.253333333,-13.81344299
10543,5,5,3.266666667,-13.6854378
10544,6,5,3.28,-13.4332235
10545,7,5,3.293333333,-12.93961217
10546,8,5,3.306666667,-12.18731228
10547,9,5,3.32,-11.28721234
10548,1,6,3.333333333,-10.36154963
10549,2,6,3.346666667,-9.471929868
10550,3,6,3.36,-8.634927512
10551,4,6,3.373333333,-7.852870233
10552,5,6,3.386666667,-7.131704889
10553,6,6,3.4,-6.49082449
10554,7,6,3.413333333,-5.972952878
10555,8,6,3.426666667,-5.659173182
10556,9,6,3.44,-5.688374631
10557,1,7,3.453333333,-6.260709617
10558,2,7,3.466666667,-7.556858916
10559,3,7,3.48,-9.453090677
10560,4,7,3.493333333,-11.06909038
10561,5,7,3.506666667,-11.35499152
10562,6,7,3.52,-10.83101048
10563,7,7,3.533333333,-10.54192602
10564,8,7,3.546666667,-11.00391763
10565,9,7,3.56,-12.57017207
10566,1,8,3.573333333,-15.77926642
10567,2,8,3.586666667,-19.98713924
10568,3,8,3.6,-16.89760793
10569,4,8,3.613333333,-12.43744213
10570,5,8,3.626666667,-9.779918016
10571,6,8,3.64,-8.249680755
10572,7,8,3.653333333,-7.676665478
10573,8,8,3.666666667,-8.004580163
10574,9,8,3.68,-9.292368641
10575,1,9,3.693333333,-11.73447648
